Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
21829543;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;446921.0;Švecova;è.p.;326;;;14900;737115.97;1049642.94;2017-06-27T00:00:00
21829551;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;450120.0;Vycpálkova;è.p.;326;10.0;;14900;737121.33;1049641.54;2017-06-27T00:00:00
21829641;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;479381.0;Mokrá;è.p.;334;2.0;;14900;737605.61;1049725.5;2017-06-27T00:00:00
21829730;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;459224.0;Volkovova;è.p.;342;;;14900;737283.46;1049650.64;2017-06-27T00:00:00
21829811;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;452408.0;Nedbalova;è.p.;349;5.0;;14900;737121.8;1049579.36;2017-06-27T00:00:00
21830029;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;471879.0;Donovalská;è.p.;369;;;14900;736985.44;1049615.22;2017-06-14T00:00:00
21830126;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;481670.0;Nad pahorkem;è.p.;377;26.0;;14100;738712.79;1048600.73;2017-06-27T00:00:00
21830801;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499731.0;Saudkova;è.p.;441;5.0;;14900;737735.48;1050047.62;2017-06-27T00:00:00
21831017;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;476650.0;V Opatovì;è.p.;461;4.0;;14900;737388.0;1049854.34;2017-06-27T00:00:00
21831343;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;481491.0;Dobrovolského;è.p.;491;1.0;;14900;737413.11;1049635.3;2017-06-27T00:00:00
21831432;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499501.0;eníškova;è.p.;499;;;14900;737340.52;1049771.49;2017-06-27T00:00:00
21831793;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;459348.0;Rujanská;è.p.;534;2.0;;14900;737201.77;1049457.4;2017-06-27T00:00:00
21832005;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;478083.0;V prùèelí;è.p.;554;;;14900;737410.84;1049870.03;2017-06-27T00:00:00
21832030;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;453471.0;V Benátkách;è.p.;556;1.0;;14900;738313.32;1049753.73;2017-06-27T00:00:00
21832102;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;455261.0;Verdiho;è.p.;563;16.0;;14900;738313.9;1049596.98;2017-06-27T00:00:00
21832200;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;451011.0;K remízku;è.p.;572;;;14900;738381.71;1049600.17;2017-06-27T00:00:00
21832781;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;477311.0;Valentova;è.p.;620;;;14900;737645.88;1049771.98;2017-06-27T00:00:00
21833826;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;451606.0;Bartùòkova;è.p.;717;3.0;;14900;737767.44;1050156.5;2017-06-27T00:00:00
21834067;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499650.0;Kolmistrova;è.p.;738;4.0;;14900;737470.98;1049512.31;2017-06-27T00:00:00
21835039;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498505.0;Türkova;è.p.;828;20.0;;14900;738526.49;1048959.5;2017-06-27T00:00:00
21835471;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;481483.0;Malebná;è.p.;869;67.0;;14900;738340.43;1049871.74;2017-06-27T00:00:00
21838488;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503312.0;U Michelského lesa;è.p.;1156;;;14100;740134.19;1049137.65;2017-06-27T00:00:00
21838526;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498661.0;Doubravická;è.p.;1301;2.0;;14900;736541.1;1050785.13;2018-03-22T00:00:00
21838640;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498602.0;Jalovická;è.p.;1312;9.0;;14900;736364.66;1050673.75;2017-06-27T00:00:00
21838763;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498670.0;Vidimova;è.p.;1324;4.0;;14900;736382.44;1050811.42;2017-06-27T00:00:00
21838887;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498599.0;Bohúòova;è.p.;1336;13.0;;14900;736580.61;1050886.07;2017-06-27T00:00:00
21838941;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498688.0;Tererova;è.p.;1341;2.0;;14900;736597.26;1050983.15;2017-06-27T00:00:00
21839174;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499609.0;Chalupkova;è.p.;1364;7.0;;14900;736817.87;1049813.35;2017-06-27T00:00:00
21839255;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499595.0;Hnìvkovského;è.p.;1372;1.0;;14900;736664.39;1049889.0;2017-06-27T00:00:00
21839336;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499617.0;Brandlova;è.p.;1380;20.0;;14900;736531.99;1049943.74;2013-12-10T00:00:00
21839417;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498581.0;Modletická;è.p.;1388;5.0;;14900;736888.35;1050852.41;2017-06-14T00:00:00
21839450;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498513.0;Ke Kateøinkám;è.p.;1392;12.0;;14900;737104.66;1050886.96;2017-06-27T00:00:00
21839506;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498696.0;Ke škole;è.p.;1397;3.0;;14900;737020.75;1050920.96;2017-06-27T00:00:00
21839654;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498521.0;Zdimìøická;è.p.;1412;1.0;;14900;737136.78;1051053.17;2017-06-14T00:00:00
21839662;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498530.0;Radimovická;è.p.;1413;2.0;;14900;737086.86;1051130.19;2017-06-27T00:00:00
21839964;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498700.0;Chomutovická;è.p.;1443;4.0;;14900;737181.41;1050974.24;2023-12-14T00:00:00
21840091;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498572.0;Jeøábkova;è.p.;1456;2.0;;14900;736729.84;1050620.48;2017-06-27T00:00:00
21840164;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498611.0;Metodìjova;è.p.;1463;13.0;;14900;736679.06;1050499.39;2017-06-14T00:00:00
21840237;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498653.0;Konstantinova;è.p.;1470;2.0;;14900;736604.18;1050537.84;2017-06-27T00:00:00
21840385;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498645.0;Èernockého;è.p.;1485;2.0;;14900;736404.46;1050426.43;2017-06-27T00:00:00
21840547;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;444839.0;Køejpského;è.p.;1501;12.0;;14900;736969.43;1050469.86;2017-06-14T00:00:00
21840687;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498637.0;Leèkova;è.p.;1515;1.0;;14900;737245.07;1050535.63;2018-04-27T00:00:00
21840857;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498564.0;Jašíkova;è.p.;1532;2.0;;14900;736990.98;1050642.36;2018-04-27T00:00:00
21840911;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;449237.0;V jezírkách;è.p.;1538;2.0;;14900;736882.37;1050675.11;2023-03-10T00:00:00
21841098;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499528.0;Markušova;è.p.;1555;18.0;;14900;736993.45;1049762.29;2017-06-14T00:00:00
21841209;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499552.0;Bachova;è.p.;1566;7.0;;14900;736936.73;1050095.34;2017-06-14T00:00:00
21841250;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499544.0;Mikulova;è.p.;1571;15.0;;14900;737017.98;1050154.21;2017-06-27T00:00:00
21841497;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499561.0;Podjavorinské;è.p.;1595;1.0;;14900;736838.29;1050085.23;2017-06-14T00:00:00
21841659;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499587.0;Vejvanovského;è.p.;1610;1.0;;14900;736799.87;1050175.44;2017-06-14T00:00:00
21841756;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499579.0;Michnova;è.p.;1620;7.0;;14900;736648.93;1050245.77;2018-04-27T00:00:00
21841977;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499510.0;Machkova;è.p.;1642;2.0;;14900;737108.9;1049943.02;2017-06-27T00:00:00
21842191;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499633.0;Brodského;è.p.;1663;2.0;;14900;737631.07;1049386.7;2017-06-27T00:00:00
21842591;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504149.0;Kahovská;è.p.;1703;8.0;;14900;737945.25;1049639.91;2017-06-27T00:00:00
21842752;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503339.0;Kunínova;è.p.;1719;1.0;;14900;738000.7;1049419.95;2017-06-27T00:00:00
21843384;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505951.0;Blaimská;è.p.;1781;4.0;;14900;738180.51;1048756.96;2017-06-07T00:00:00
21843392;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503835.0;Jírovcovo námìstí;è.p.;1782;1.0;;14800;738751.82;1050708.53;2013-12-10T00:00:00
21843414;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;493945.0;Malenická;è.p.;1784;2.0;;14800;738622.79;1050608.23;2017-06-27T00:00:00
21843503;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504718.0;Láskova;è.p.;1792;23.0;;14800;738577.57;1050661.58;2017-06-27T00:00:00
21843627;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503843.0;Zlešická;è.p.;1804;2.0;;14800;738651.54;1050818.7;2017-06-27T00:00:00
21843783;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505081.0;Nechvílova;è.p.;1820;34.0;;14800;738519.4;1050671.58;2017-06-27T00:00:00
21843864;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505579.0;Vojtíškova;è.p.;1828;4.0;;14800;738467.23;1050634.39;2017-06-14T00:00:00
21844186;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504157.0;Roztylská;è.p.;1860;1.0;;14800;738278.44;1050978.14;2017-06-14T00:00:00
21844194;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504726.0;Cigánkova;è.p.;1861;2.0;;14800;738168.27;1050889.05;2017-06-27T00:00:00
21844267;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;495310.0;Jarníkova;è.p.;1868;28.0;;14800;738694.16;1050453.37;2017-06-27T00:00:00
21844402;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505374.0;Hroncova;è.p.;1882;1.0;;14800;738926.68;1050617.36;2017-06-27T00:00:00
21844585;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503851.0;Hráského;è.p.;1900;2.0;;14800;738720.05;1050396.61;2017-06-27T00:00:00
21844691;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503878.0;Klírova;è.p.;1911;14.0;;14800;738850.2;1050342.21;2017-06-27T00:00:00
21844887;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503860.0;Šustova;è.p.;1930;2.0;;14800;738886.32;1050286.8;2017-06-14T00:00:00
21844895;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504165.0;Kaplanova;è.p.;1931;1.0;;14800;738884.61;1049521.77;2017-06-14T00:00:00
21845000;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503959.0;Petırkova;è.p.;1942;2.0;;14800;739039.64;1050078.57;2017-06-27T00:00:00
21845263;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503941.0;Hrabákova;è.p.;1968;13.0;;14800;739189.11;1050049.45;2017-06-27T00:00:00
21845395;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503932.0;Dìdinova;è.p.;1981;2.0;;14800;739246.22;1049911.79;2022-11-15T00:00:00
21845565;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503975.0;Holušická;è.p.;1998;2.0;;14800;739087.91;1049737.25;2017-06-27T00:00:00
21845735;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;498556.0;Filipova;è.p.;2013;1.0;;14800;739249.15;1049742.32;2017-06-14T00:00:00
21845824;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503924.0;Pošepného námìstí;è.p.;2022;2.0;;14800;739370.11;1049800.48;2017-06-14T00:00:00
21845875;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499714.0;Nad Opatovem;è.p.;2026;1.0;;14900;737402.5;1050621.13;2013-12-10T00:00:00
21845921;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499749.0;Majerského;è.p.;2031;7.0;;14900;737322.12;1049176.57;2017-06-27T00:00:00
21846111;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;499536.0;Samohelova;è.p.;2050;6.0;;14900;737415.97;1049185.75;2017-06-27T00:00:00
21846146;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504076.0;Hvoïanská;è.p.;2053;3.0;;14800;738961.32;1049137.61;2017-06-27T00:00:00
21846162;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503983.0;Augustinova;è.p.;2057;28.0;;14800;739325.98;1049557.8;2017-06-27T00:00:00
21846472;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505358.0;Gregorova;è.p.;2087;1.0;;14800;739364.53;1049531.01;2017-06-27T00:00:00
21846537;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;503991.0;Hrudièkova;è.p.;2093;20.0;;14800;739491.66;1049530.33;2017-06-27T00:00:00
21846910;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505935.0;Èenìtická;è.p.;2131;8.0;;14900;737973.59;1048671.84;2017-06-27T00:00:00
21847011;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504106.0;Tomíèkova;è.p.;2144;1.0;;14800;739707.57;1048896.28;2017-06-14T00:00:00
21847029;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504017.0;Blatenská;è.p.;2145;2.0;;14800;739042.73;1049432.5;2017-06-14T00:00:00
21847061;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504033.0;Babákova;è.p.;2149;1.0;;14800;738926.41;1049310.79;2017-06-27T00:00:00
21847207;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504025.0;Kloboukova;è.p.;2163;16.0;;14800;739113.85;1049110.15;2018-03-02T00:00:00
21847304;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504009.0;Hrdlièkova;è.p.;2173;10.0;;14800;739103.11;1049314.63;2017-06-27T00:00:00
21847665;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;504050.0;Kloknerova;è.p.;2211;12.0;;14800;738926.08;1049420.42;2018-08-03T00:00:00
21847843;554782;Praha;547034;Praha 11;43;Praha 4;400211;Chodov;505927.0;Klapálkova;è.p.;3121;18.0;;14900;738118.15;1048610.67;2018-05-17T00:00:00
21848017;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488879.0;Raická;è.p.;1;;;14300;742405.2;1054272.28;2017-06-23T00:00:00
21848025;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488801.0;Podchıšská;è.p.;2;;;14300;742336.87;1054214.79;2017-06-23T00:00:00
21848076;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488810.0;U Poustek;è.p.;7;;;14300;742244.75;1054206.9;2017-06-23T00:00:00
21848165;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488828.0;K Dımaèi;è.p.;16;;;14300;742471.52;1054038.91;2017-06-23T00:00:00
21848246;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;498335.0;Lichá;è.p.;24;;;14300;742544.33;1054370.3;2017-06-23T00:00:00
21848262;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488887.0;K Bøeèkám;è.p.;26;;;14300;742399.87;1054426.24;2017-06-23T00:00:00
21848319;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488861.0;Ke Kálku;è.p.;31;;;14300;742409.31;1054367.41;2017-06-23T00:00:00
21848351;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488852.0;Hrazanská;è.p.;35;;;14300;742532.3;1054282.25;2017-06-23T00:00:00
21848416;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488909.0;Boješická;è.p.;40;;;14300;742627.13;1054399.78;2017-06-23T00:00:00
21848491;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488895.0;Ke køíku;è.p.;48;;;14300;742543.5;1054582.55;2017-06-23T00:00:00
21848726;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488836.0;U nové louky;è.p.;67;;;14300;742034.34;1054331.02;2017-06-23T00:00:00
21848751;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488844.0;U Vrtilky;è.p.;70;;;14300;741676.47;1054478.61;2017-06-23T00:00:00
21848793;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488933.0;K Ladùm;è.p.;75;;;14300;743294.86;1053591.09;2017-06-23T00:00:00
21848815;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488941.0;Pod remízkem;è.p.;78;;;14300;742464.2;1053418.43;2017-06-23T00:00:00
21848831;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488925.0;V Lipinách;è.p.;79;;;14300;743077.62;1053149.01;2017-06-23T00:00:00
21848921;554782;Praha;547107;Praha 12;43;Praha 4;52396;Cholupice;488917.0;U obce;è.p.;87;;;14300;742907.59;1053583.47;2017-06-23T00:00:00
21849536;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;448991.0;Cholupická;è.p.;17;53.0;;14200;742526.82;1050481.7;2017-06-23T00:00:00
21849579;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;454460.0;Libeøská;è.p.;30;25.0;;14200;742451.86;1050595.14;2017-06-23T00:00:00
21849587;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;464121.0;Písnická;è.p.;30;13.0;;14200;742446.56;1050587.41;2017-06-23T00:00:00
21849595;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;447951.0;Hodkovická;è.p.;37;6.0;;14200;742465.65;1050463.54;2017-06-23T00:00:00
21849641;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;462063.0;Nechanická;è.p.;71;30.0;;14200;742291.11;1050492.8;2017-06-23T00:00:00
21849668;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;455288.0;K hájovnì;è.p.;129;36.0;;14200;741938.84;1051243.68;2017-06-23T00:00:00
21849676;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;445827.0;Dolnojirèanská;è.p.;131;17.0;;14200;741955.44;1051047.24;2017-06-23T00:00:00
21849749;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;451746.0;Ke Kamıku;è.p.;277;14.0;;14200;741960.51;1051149.42;2017-06-23T00:00:00
21849757;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;478377.0;Vranská;è.p.;277;26.0;;14200;741963.25;1051154.07;2017-06-23T00:00:00
21849781;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486141.0;U Kamıku;è.p.;284;11.0;;14200;742951.09;1050931.84;2017-06-14T00:00:00
21849790;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500861.0;Otradovická;è.p.;286;6.0;;14200;742023.04;1050870.18;2017-06-23T00:00:00
21849862;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;453510.0;Krhanická;è.p.;299;2.0;;14200;742616.98;1050987.42;2017-06-23T00:00:00
21849871;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486132.0;Durychova;è.p.;302;4.0;;14200;742469.71;1051109.73;2017-06-23T00:00:00
21849935;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;455717.0;Mariánská;è.p.;321;16.0;;14200;742765.05;1050766.52;2017-06-23T00:00:00
21849951;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;480096.0;Zvolská;è.p.;333;12.0;;14200;742689.25;1050910.96;2017-06-23T00:00:00
21850160;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;446521.0;Lojovická;è.p.;377;45.0;;14200;741880.84;1051291.92;2017-06-23T00:00:00
21850232;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500836.0;Èechtická;è.p.;386;4.0;;14200;742332.25;1050729.3;2017-06-23T00:00:00
21850348;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486159.0;Seidlova;è.p.;466;1.0;;14200;743067.85;1051120.52;2017-06-23T00:00:00
21850488;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486167.0;Snopkova;è.p.;480;1.0;;14200;742977.16;1051048.64;2017-06-23T00:00:00
21850551;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486175.0;Zárubova;è.p.;487;12.0;;14200;742835.59;1051095.05;2017-06-23T00:00:00
21850836;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486191.0;Vnouèkova;è.p.;515;14.0;;14200;742937.05;1051291.36;2017-06-23T00:00:00
21850909;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;486205.0;Špirkova;è.p.;522;14.0;;14200;743017.11;1051337.82;2017-06-23T00:00:00
21850976;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;447552.0;K lesu;è.p.;558;2.0;;14200;742370.08;1051610.6;2017-06-07T00:00:00
21850992;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500941.0;Zimova;è.p.;565;13.0;;14200;741902.31;1052100.68;2017-06-07T00:00:00
21851000;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500925.0;Smolkova;è.p.;566;4.0;;14200;741975.48;1051996.17;2013-12-10T00:00:00
21851034;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500887.0;Machuldova;è.p.;569;1.0;;14200;741894.0;1051955.34;2017-06-23T00:00:00
21851140;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;502383.0;Smotlachova;è.p.;580;1.0;;14200;741989.88;1051837.35;2017-06-14T00:00:00
21851182;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500909.0;Cuøínova;è.p.;584;2.0;;14200;741827.67;1051741.58;2017-06-23T00:00:00
21851344;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500895.0;Pavlíkova;è.p.;600;2.0;;14200;741796.05;1051900.59;2017-06-23T00:00:00
21851425;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500950.0;Papírníkova;è.p.;608;25.0;;14200;741726.1;1051977.07;2017-06-23T00:00:00
21851611;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;1696751.0;Freiwaldova;è.p.;627;1.0;;14200;741672.34;1051985.62;2017-06-14T00:00:00
21851638;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500801.0;Cihláøova;è.p.;629;19.0;;14200;742514.52;1051249.12;2013-12-10T00:00:00
21851646;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500810.0;Liškova;è.p.;630;2.0;;14200;742483.78;1051211.77;2017-06-23T00:00:00
21851719;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500798.0;Cílkova;è.p.;637;28.0;;14200;742321.89;1051107.4;2017-06-23T00:00:00
21851948;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500780.0;Šatrova;è.p.;660;5.0;;14200;742383.66;1051451.53;2017-06-23T00:00:00
21852065;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500828.0;Pšenèíkova;è.p.;672;28.0;;14200;742192.74;1051147.8;2017-06-23T00:00:00
21852324;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500852.0;Olbramovická;è.p.;698;19.0;;14200;742803.09;1050938.26;2017-06-23T00:00:00
21852545;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500879.0;Zdislavická;è.p.;720;2.0;;14200;742229.96;1050971.14;2017-06-23T00:00:00
21852723;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;500844.0;Rabyòská;è.p.;738;16.0;;14200;742306.8;1050558.39;2017-06-23T00:00:00
21853045;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;459305.0;Rytíøova;è.p.;776;1.0;;14300;744173.44;1050954.83;2017-06-23T00:00:00
21853274;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;454401.0;Lhotecká;è.p.;804;1.0;;14300;743737.65;1051013.97;2013-12-10T00:00:00
21853363;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;477419.0;Ve Lhotce;è.p.;814;2.0;;14200;743020.86;1050790.68;2017-06-14T00:00:00
21853517;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;478474.0;U vodojemu;è.p.;839;23.0;;14200;741979.72;1051278.2;2017-06-23T00:00:00
21853819;554782;Praha;547107;Praha 12;43;Praha 4;128457;Kamık;504548.0;Dobevská;è.p.;873;1.0;;14300;743470.55;1051145.71;2017-06-23T00:00:00
